Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S18703759,Forster's Tern,Sterna forsteri,6546,1,US-DE,Kent,L126637,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,2014-05-10,10:15 AM,eBird - Traveling Count,145,1,4.828,,4
S18703758,Forster's Tern,Sterna forsteri,6546,11,US-DE,Sussex,L464099,Prime Hook NWR--Dike Trail (formerly Observation Point Trail),38.831785,-75.2446157,2014-05-10,01:30 PM,eBird - Traveling Count,105,1,.805,,4
S18703756,Black Skimmer,Rynchops niger,6580,1,US-DE,Sussex,L126644,Cape Henlopen State Park,38.7714636,-75.086344,2014-05-10,03:45 PM,eBird - Traveling Count,120,1,1.609,,4
S89334210,Double-crested Cormorant,Nannopterum auritum,7071,2,US-MD,Charles,L490942,Cobb Island,38.2604954,-76.8513232,2021-05-31,08:11 AM,eBird - Stationary Count,6,1,,,1
S78160163,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L473521,Constitution Gardens and Reflecting Pool,38.8901142,-77.043364,2020-12-28,01:22 PM,eBird - Traveling Count,48,1,1.239,,1,,,,322950271
S86814742,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2021-05-01,08:04 AM,eBird - Traveling Count,239,1,8.096,,4
S72724062,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-08-23,06:46 AM,eBird - Traveling Count,160,1,2.131,,4
S72978900,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-08-30,06:31 AM,eBird - Traveling Count,180,1,3.251,,5
S73248812,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-06,06:36 AM,eBird - Traveling Count,145,1,2.079,,3
S73540068,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-13,07:00 AM,eBird - Traveling Count,222,1,3.357,,5
S73821946,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-20,06:59 AM,eBird - Traveling Count,186,1,1.741,,8
S73953343,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-23,07:16 AM,eBird - Traveling Count,88,1,.772,,1
S74118103,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-27,07:12 AM,eBird - Traveling Count,173,1,1.297,,3
S74400620,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-04,07:29 AM,eBird - Traveling Count,151,1,2.098,,5
S74596317,Double-crested Cormorant,Nannopterum auritum,7071,7,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-09,07:50 AM,eBird - Traveling Count,131,1,1.127,,1
S74684160,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-11,07:23 AM,eBird - Traveling Count,155,1,2.371,,3
S75631114,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-31,07:36 AM,eBird - Traveling Count,108,1,1.609,,2
S75988184,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-08,06:53 AM,eBird - Traveling Count,144,1,2.269,,2
S76282737,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-15,07:39 AM,eBird - Traveling Count,173,1,2.205,,3
S76705235,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-26,07:22 AM,eBird - Traveling Count,134,1,2.768,,1
S76851338,Double-crested Cormorant,Nannopterum auritum,7071,8,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-29,07:41 AM,eBird - Traveling Count,184,1,2.108,,5
S77136313,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-06,08:52 AM,eBird - Traveling Count,90,1,2.108,,1
S77425152,Double-crested Cormorant,Nannopterum auritum,7071,12,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-13,07:44 AM,eBird - Traveling Count,134,1,2.253,,3
S78051601,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-27,08:06 AM,eBird - Traveling Count,54,1,.676,,3
S78311420,Double-crested Cormorant,Nannopterum auritum,7071,5,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-31,08:36 AM,eBird - Traveling Count,134,1,2.221,,1
S79007507,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-01-10,08:08 AM,eBird - Traveling Count,187,1,2.639,,4
S79406745,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-01-17,08:07 AM,eBird - Traveling Count,120,1,.113,,1
S81571079,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-02-15,08:10 AM,eBird - Traveling Count,156,1,2.72,,3
S82078762,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-02-21,09:04 AM,eBird - Traveling Count,142,1,2.108,,3
S82256326,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-02-24,07:52 AM,eBird - Traveling Count,98,1,1.802,,1
S82940129,Double-crested Cormorant,Nannopterum auritum,7071,6,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-03-07,09:01 AM,eBird - Traveling Count,133,1,2.256,,3
S83377502,Double-crested Cormorant,Nannopterum auritum,7071,6,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-03-14,08:04 AM,eBird - Traveling Count,138,1,2.173,,3
S83800340,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-03-21,08:05 AM,eBird - Traveling Count,139,1,2.14,,5
S84752562,Double-crested Cormorant,Nannopterum auritum,7071,5,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-04,08:07 AM,eBird - Traveling Count,143,1,2.06,,2
S85087610,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-08,07:42 AM,eBird - Traveling Count,125,1,1.448,,1
S85310050,Double-crested Cormorant,Nannopterum auritum,7071,9,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-11,08:10 AM,eBird - Traveling Count,153,1,2.494,,3
S86078039,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-22,06:42 AM,eBird - Traveling Count,92,1,1.416,,1
S86327507,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-25,08:08 AM,eBird - Traveling Count,173,1,3.911,,2
S86631569,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-29,06:44 AM,eBird - Traveling Count,108,1,1.287,,2
S86900599,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-05-02,09:57 AM,eBird - Traveling Count,58,1,1.175,,2
S87315647,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-05-07,06:43 AM,eBird - Traveling Count,148,1,1.481,,2
S88271589,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-05-16,07:11 AM,eBird - Traveling Count,202,1,2.189,,5
S91221597,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-04,07:09 AM,eBird - Traveling Count,117,1,1.078,,3
S91224364,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-04,09:08 AM,eBird - Traveling Count,42,1,1.11,,2
S91431714,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-08,06:52 AM,eBird - Traveling Count,112,1,1.11,,1
S91587457,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-11,07:08 AM,eBird - Traveling Count,142,1,2.044,,2
S91939087,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-18,09:13 AM,eBird - Traveling Count,62,1,1.383,,3
S92696370,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-03,06:41 AM,eBird - Traveling Count,38,1,1.03,,2
S93355402,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-17,06:51 AM,eBird - Traveling Count,149,1,1.738,,1
S93884956,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-29,07:32 AM,eBird - Traveling Count,154,1,2.124,,2
S94107002,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-03,06:59 AM,eBird - Traveling Count,105,1,.998,,1
S94210691,Double-crested Cormorant,Nannopterum auritum,7071,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-05,07:10 AM,eBird - Traveling Count,155,1,2.534,,5
S94447314,Double-crested Cormorant,Nannopterum auritum,7071,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-10,07:07 AM,eBird - Traveling Count,101,1,1.69,,1
S94865831,Double-crested Cormorant,Nannopterum auritum,7071,5,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-19,07:06 AM,eBird - Traveling Count,101,1,1.304,,10
S94869414,Double-crested Cormorant,Nannopterum auritum,7071,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-19,08:49 AM,eBird - Traveling Count,65,1,1.062,,5
S95189958,Double-crested Cormorant,Nannopterum auritum,7071,5,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-26,07:09 AM,eBird - Traveling Count,121,1,.579,,6
S95195314,Double-crested Cormorant,Nannopterum auritum,7071,8,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-26,09:12 AM,eBird - Traveling Count,28,1,.515,,4
S95330198,Double-crested Cormorant,Nannopterum auritum,7071,5,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-29,07:14 AM,eBird - Traveling Count,105,1,1.593,,1
S95910842,Double-crested Cormorant,Nannopterum auritum,7071,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-10-10,07:07 AM,eBird - Traveling Count,181,1,2.784,,2
S96270814,Double-crested Cormorant,Nannopterum auritum,7071,8,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-10-17,07:33 AM,eBird - Traveling Count,157,1,2.752,,2
S18703756,Double-crested Cormorant,Nannopterum auritum,7071,6,US-DE,Sussex,L126644,Cape Henlopen State Park,38.7714636,-75.086344,2014-05-10,03:45 PM,eBird - Traveling Count,120,1,1.609,,4
S18703758,Double-crested Cormorant,Nannopterum auritum,7071,6,US-DE,Sussex,L464099,Prime Hook NWR--Dike Trail (formerly Observation Point Trail),38.831785,-75.2446157,2014-05-10,01:30 PM,eBird - Traveling Count,105,1,.805,,4
S93204030,Brown Pelican,Pelecanus occidentalis,7105,2,US-MD,Somerset,L16100543,"Maryland, US (37.995, -76.172)",37.9950347,-76.1723259,2021-08-14,10:27 AM,eBird - Casual Observation,,0,,,1
S18703756,Brown Pelican,Pelecanus occidentalis,7105,1,US-DE,Sussex,L126644,Cape Henlopen State Park,38.7714636,-75.086344,2014-05-10,03:45 PM,eBird - Traveling Count,120,1,1.609,,4
S89067727,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L473521,Constitution Gardens and Reflecting Pool,38.8901142,-77.043364,2021-05-27,07:10 AM,eBird - Traveling Count,56,1,1.287,,1,,,,343113471 343113501
S86814742,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2021-05-01,08:04 AM,eBird - Traveling Count,239,1,8.096,,4
S92699747,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2021-08-03,07:42 AM,eBird - Traveling Count,78,1,2.704,,2
S71629231,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-07-19,06:44 AM,eBird - Traveling Count,118,1,2.371,,3
S71859347,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-07-26,06:27 PM,eBird - Traveling Count,78,1,2.099,,2
S72242578,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-08-09,06:49 AM,eBird - Traveling Count,134,1,1.577,,1
S72488118,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-08-16,06:07 PM,eBird - Traveling Count,102,1,1.877,,2
S72724062,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-08-23,06:46 AM,eBird - Traveling Count,160,1,2.131,,4
S72978900,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-08-30,06:31 AM,eBird - Traveling Count,180,1,3.251,,5
S73248812,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-06,06:36 AM,eBird - Traveling Count,145,1,2.079,,3
S73324934,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-07,05:39 PM,eBird - Traveling Count,98,1,1.891,,2
S73540068,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-13,07:00 AM,eBird - Traveling Count,222,1,3.357,,5
S73621420,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-15,07:05 AM,eBird - Traveling Count,81,1,.858,,3
S73821946,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-20,06:59 AM,eBird - Traveling Count,186,1,1.741,,8
S73953343,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-23,07:16 AM,eBird - Traveling Count,88,1,.772,,1,,,,324895711
S74118103,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-09-27,07:12 AM,eBird - Traveling Count,173,1,1.297,,3
S74400620,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-04,07:29 AM,eBird - Traveling Count,151,1,2.098,,5
S74596317,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-09,07:50 AM,eBird - Traveling Count,131,1,1.127,,1
S74684160,Great Blue Heron,Ardea herodias,7168,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-10-11,07:23 AM,eBird - Traveling Count,155,1,2.371,,3
S75988184,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-08,06:53 AM,eBird - Traveling Count,144,1,2.269,,2
S76282737,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-15,07:39 AM,eBird - Traveling Count,173,1,2.205,,3
S76539425,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-22,07:34 AM,eBird - Traveling Count,114,1,1.867,,2
S76705235,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-11-26,07:22 AM,eBird - Traveling Count,134,1,2.768,,1,,,,324901341
S77136313,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-06,08:52 AM,eBird - Traveling Count,90,1,2.108,,1
S77425152,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-13,07:44 AM,eBird - Traveling Count,134,1,2.253,,3
S77725342,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-20,07:40 AM,eBird - Traveling Count,93,1,2.752,,4,,,,323365661
S78311420,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2020-12-31,08:36 AM,eBird - Traveling Count,134,1,2.221,,1
S79007507,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-01-10,08:08 AM,eBird - Traveling Count,187,1,2.639,,4
S81571079,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-02-15,08:10 AM,eBird - Traveling Count,156,1,2.72,,3
S82078762,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-02-21,09:04 AM,eBird - Traveling Count,142,1,2.108,,3
S82256326,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-02-24,07:52 AM,eBird - Traveling Count,98,1,1.802,,1
S82940129,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-03-07,09:01 AM,eBird - Traveling Count,133,1,2.256,,3
S83800340,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-03-21,08:05 AM,eBird - Traveling Count,139,1,2.14,,5
S84752562,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-04,08:07 AM,eBird - Traveling Count,143,1,2.06,,2
S85087610,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-08,07:42 AM,eBird - Traveling Count,125,1,1.448,,1
S86631569,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-04-29,06:44 AM,eBird - Traveling Count,108,1,1.287,,2
S87505366,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-05-08,02:09 PM,eBird - Traveling Count,127,1,2.173,,2
S88808229,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-05-23,07:09 AM,eBird - Traveling Count,143,1,1.931,,6
S91221597,Great Blue Heron,Ardea herodias,7168,10,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-04,07:09 AM,eBird - Traveling Count,117,1,1.078,,3
S91224364,Great Blue Heron,Ardea herodias,7168,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-04,09:08 AM,eBird - Traveling Count,42,1,1.11,,2
S91431714,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-08,06:52 AM,eBird - Traveling Count,112,1,1.11,,1
S91587457,Great Blue Heron,Ardea herodias,7168,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-11,07:08 AM,eBird - Traveling Count,142,1,2.044,,2
S91926087,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-18,07:21 AM,eBird - Traveling Count,110,1,.963,,4
S91939087,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-07-18,09:13 AM,eBird - Traveling Count,62,1,1.383,,3
S92696370,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-03,06:41 AM,eBird - Traveling Count,38,1,1.03,,2
S92937750,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-08,07:33 AM,eBird - Traveling Count,161,1,2.269,,2
S93033650,Great Blue Heron,Ardea herodias,7168,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-10,06:45 AM,eBird - Traveling Count,135,1,2.173,,1
S93355402,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-17,06:51 AM,eBird - Traveling Count,149,1,1.738,,1
S93440651,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-19,06:54 AM,eBird - Traveling Count,117,1,.595,,1
S93669843,Great Blue Heron,Ardea herodias,7168,1,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-24,06:55 AM,eBird - Traveling Count,125,1,2.14,,1
S93884956,Great Blue Heron,Ardea herodias,7168,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-08-29,07:32 AM,eBird - Traveling Count,154,1,2.124,,2
S94107002,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-03,06:59 AM,eBird - Traveling Count,105,1,.998,,1
S94210691,Great Blue Heron,Ardea herodias,7168,4,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-05,07:10 AM,eBird - Traveling Count,155,1,2.534,,5
S94447314,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-10,07:07 AM,eBird - Traveling Count,101,1,1.69,,1
S94865831,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-19,07:06 AM,eBird - Traveling Count,101,1,1.304,,10
S94869414,Great Blue Heron,Ardea herodias,7168,2,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2021-09-19,08:49 AM,eBird - Traveling Count,65,1,1.062,,5
